timestamp,consumption_kwh,voltage,current,power_factor,is_theft
2023-01-01 00:00:00,1.8721760965794023,236.60992515725388,8.05035721529143,0.6157450930464319,1
2023-01-01 01:00:00,0.8251463036684654,200.02863113226866,3.548129105774401,0.6942292595153846,1
2023-01-01 02:00:00,3.4225346660432185,213.5773374906958,14.716899063985839,0.520305266998361,1
2023-01-01 03:00:00,4.052559279985637,235.02602417827566,17.42600490393824,0.4179033689828705,1
2023-01-01 04:00:00,6.230024493842183,228.48975237472766,26.789105323521387,0.5320771534192229,1
2023-01-01 05:00:00,6.705930082725455,242.8017913346068,28.835499355719456,0.5903202875653963,1
2023-01-01 06:00:00,6.210437599136166,209.15488771979466,26.704881676285513,0.5073186756427065,1
2023-01-01 07:00:00,0.5850349790453921,191.1917899837648,2.515650409895186,0.48811421391664883,1
2023-01-01 08:00:00,0.5,200.43372746319884,2.15,0.6297987850578984,1
2023-01-01 09:00:00,0.11443625342213248,240.0,0.49207588971516963,0.95,1
2023-01-01 10:00:00,0.2509997050294328,183.3081779433178,1.079298731626561,0.423125944239485,1
2023-01-01 11:00:00,0.31182216334825996,240.0,1.3408353023975177,0.95,1
2023-01-01 12:00:00,0.4943697864105258,240.0,2.125790081565261,0.95,1
2023-01-01 13:00:00,0.18429994457527452,197.91950222901576,0.7924897616736803,0.6598927473650098,1
2023-01-01 14:00:00,0.12723305058793927,240.0,0.5471021175281389,0.95,1
2023-01-01 15:00:00,6.356607448085379,245.8854789890659,27.333412026767128,0.4361885997970971,1
2023-01-01 16:00:00,2.39721596131393,216.1936824046317,10.308028633649899,0.48481088029980957,1
2023-01-01 17:00:00,0.1705914676838751,240.0,0.7335433110406628,0.95,1
2023-01-01 18:00:00,0.19612117897950465,240.0,0.8433210696118699,0.95,1
2023-01-01 19:00:00,1.7152611906387873,210.44524845454995,7.375623119746785,0.6007941348886816,1
2023-01-01 20:00:00,0.5,226.03973954136524,2.15,0.5590186033599283,1
2023-01-01 21:00:00,0.3125039657932783,240.0,1.3437670529110968,0.95,1
2023-01-01 22:00:00,0.28023490804395745,240.0,1.205010104589017,0.95,1
2023-01-01 23:00:00,0.3239223011576965,196.90426544398474,1.3928658949780948,0.6655980478825418,1
2023-01-02 00:00:00,4.656469034376885,229.0127686770252,20.022816847820604,0.44768789324341685,1
2023-01-02 01:00:00,6.607839977200232,210.4412619577532,28.413711901960998,0.6729308192902428,1
2023-01-02 02:00:00,0.20119286075179432,240.0,0.8651293012327156,0.95,1
2023-01-02 03:00:00,4.096633961897893,208.10955622030477,17.615526036160936,0.49143042202332926,1
2023-01-02 04:00:00,6.581173283463259,237.05832375418177,28.29904511889201,0.40124039282481716,1
2023-01-02 05:00:00,5.011560081400627,231.62160746679328,21.549708350022694,0.6075105396100531,1
2023-01-02 06:00:00,5.494339902078414,198.22695176690723,23.62566157893718,0.5103595778572321,1
2023-01-02 07:00:00,1.0796315112534356,199.0936652137536,4.642415498389773,0.43926848519922423,1
2023-01-02 08:00:00,0.5,214.61127189698325,2.15,0.5380715273206629,1
2023-01-02 09:00:00,0.5,212.71552694395507,2.15,0.6563357462573514,1
2023-01-02 10:00:00,0.4177861938808578,240.0,1.7964806336876884,0.95,1
2023-01-02 11:00:00,0.5,193.7314813199135,2.15,0.4513245487615297,1
2023-01-02 12:00:00,0.16365284553814155,240.0,0.7037072358140086,0.95,1
2023-01-02 13:00:00,0.5589206777456632,240.0,2.403358914306352,0.95,1
2023-01-02 14:00:00,0.36794588401892375,240.0,1.5821673012813722,0.95,1
2023-01-02 15:00:00,3.786393802880745,190.88404562079813,16.2814933523872,0.5623282133619996,1
